"F_Id","F_ParentId","F_FullName","F_EnCode","F_Icon","F_UrlAddress","F_PropertyJson","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId","F_ModuleId"
"0075a182efdc40018c823d3a6197eb41","-1","编辑","btn_edit",,,,,"0","1","3/11/2020 01:53:48","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,,,"232d7226f00446d882e1e1bd999f7b2d"
"0157ccdee9f34934bd121710b9306345","37baca9f008b480c9278ecf9eebdf2f4","预览","btn_preview",,,,,"0","1","2/11/2020 06:28:23","admin","14/1/2021 09:11:04","admin",,,,"c7159f97177b420d9fc8ec8c74ae541b"
"0226757662aa455d8668ad0e2ffedaf7","-1","删除","btn_remove",,,,,"0","1","20/11/2020 06:48:09","admin",,,,,,"7e0216a209b94ab6973bbc1a766283d8"
"029204b156424edfadcb51f967b325d8","-1","新增","btn_add",,,,,"0","1","13/1/2021 09:15:25","admin",,,,,,"a76e7bd9de984e2caa185f061c9bf2b9"
"03296a9d5a72475ebc79198bdde666b1","-1","删除","btn_remove",,,,,"0","1","10/8/2020 22:50:36","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"c2122f82fc9c40fca0eb0392d7337e6b"
"041ef959a9004149aa5091dcf03adacc","-1","新增","btn_add",,,,,"0","1","12/1/2021 12:49:49","admin",,,,,,"aca4af1ff2ed4c228c287d44e7608fbf"
"05eb3993cf1f401f8f672e4ddc0625ac","37baca9f008b480c9278ecf9eebdf2f4","导出Excel","btn_exportExcel",,,,,"0","1","2/11/2020 06:47:04","admin",,,,,,"c7159f97177b420d9fc8ec8c74ae541b"
"0627b86dee1e4ce28ddead451480520d","-1","删除","btn_remove","el-icon-delete",,,,"0","1","23/3/2021 07:47:01","admin",,,,,,"c7ded4ca6cf9402f97386051eaedd254"
"06d18e6e8219436ba377d7c26f0f6d97","-1","编辑","btn_edit",,,,,"0","1","10/12/2020 07:36:35","admin",,,,,,"e513dd3187de4d78a4d5396a9442f7e1"
"082403917c3045dc917d66e534d8382f","-1","编辑","btn_edit",,,,,"0","1","21/8/2020 09:46:15","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"f32e517a0a9e4cf7b2eb80a589a6da9d"
"08240asdasd45dc917d66e534d8382f","-1","编辑","btn_edit",,,,,"0","1","21/8/2020 09:46:15","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"aad12c217ea047e0814c631c4784f489"
"08240aszxczxczxcd66e534d8382f","-1","编辑","btn_edit",,,,,"0","1","21/8/2020 09:46:15","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"8ee6ec6db2ac4a5e9b010100c7690798"
"08512e176062401a9ef991d2b3912be6","-1","分类列表","btn_type",,,,,"0","1","16/7/2020 09:59:02",,,,,,,"3F1554C1-4F09-49E7-AC6A-06641BD246CD"
"086ed3ab614b4984bd0bdf65158ee62f","-1","修改备注","btn_remark",,"/Views/WeChat/MPUser/UserForm.html",,,"0","1","26/11/2018 21:59:02","admin","2/11/2020 07:56:54","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"e6b50a35425d449e947c9040ce053e69"
"0a9439b515bf476aa0402892ea084d7b","-1","创建备份","btn_add",,,,,"0","1","3/2/2018 14:32:20","admin","22/5/2020 14:17:08","admin",,,,"9A638D07-82BC-42CC-B6FB-DEE937CC6FE1"
"0b81c980d09b43bc928f99a8f9af61bb","-1","编辑","btn_edit",,"/Views/System/Message/Form.html",,,"0","1","28/12/2017 15:46:32","admin","2/11/2020 07:26:07","admin",,,,"97310591eada49f7920d73b554c59212"
"0bd56be2ebf74749bd033df265dd48c5","-1","更多","btn_more",,,,,"0","1","3/11/2020 01:54:55","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,,,"232d7226f00446d882e1e1bd999f7b2d"
"0c158863e46f4ddf9acc754b3f0f8149","4b52f375114d4b2ab3d1b4379c7d86f9","预览代码","btn_preview",,,,,"0","1","4/11/2020 07:47:51","03d159a3-0f88-424c-a24f-02f63855fe4f","18/1/2021 03:20:51","admin",,,,"8ee6ec6db2ac4a5e9b010100c7690798"
"0c359bdc7ffc44cc92643d1267771685","-1","编辑","btn_edit",,,,,"0","1","13/1/2021 09:06:47","admin",,,,,,"7bcac6af09c64830a89a3d54487a03f1"
"0d625c89c7fa4ebd961501a044307d91","-1","删除","btn_remove",,,,,"0","1","7/8/2020 10:59:19",,,,,,,"118f8281f52f4719bacbcf1f86adc2e3"
"0f629ec4b85047ea8acf078b4a9a4daf","-1","新建流程","btn_add",,"/Views/WorkFlow/FlowLaunch/FlowItem.html",,,"0","1","28/6/2018 10:34:52","admin","2/11/2020 08:18:06","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"4d2cb987fd9047d19e010cce01039fea"
"0fc43805f7fc4f2d8d55d6ef0d294acd","-1","新建","btn_add",,"/Views/WorkFlow/FlowEngine/Form.html",,,"0","1","28/6/2018 11:28:38","admin","2/11/2020 08:12:27","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"fe0150960dd542ec9328067e4495074b"
"0fd5913e38964a0894e4d80749081758","53811f6c7ed5497189a94682a096c2ab","数据权限-编辑","btn_dataPer_edit",,,,,"0","1","16/7/2020 09:36:43",,"16/7/2020 09:36:53","admin",,,,"C9998351-03E7-449D-B911-666E83F8549E"
"112892422f5849ad9478e274aa387fc0","-1","新建模板","btn_add",,,,,"0","1","21/8/2020 09:45:31","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","2/11/2020 06:49:19","admin",,,,"f32e517a0a9e4cf7b2eb80a589a6da9d"
"112892asdaf5849ad9478e274aa387fc0","-1","新建模板","btn_add",,,,,"0","1","21/8/2020 09:45:31","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","2/11/2020 06:51:33","admin",,,,"aad12c217ea047e0814c631c4784f489"
"112892asdaf5849ad9zxc2kk387fc0","-1","新建模板","btn_add",,,,,"0","1","21/8/2020 09:45:31","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","2/11/2020 06:51:48","admin",,,,"8ee6ec6db2ac4a5e9b010100c7690798"
"13078aa4c1214eeeb3eb217102eb674b","e5a513f6ce6844959cadc586dd5a83c9","用户启用","btn_activate",,,,,"0","0","19/10/2017 11:06:36",,"2/11/2020 08:06:44","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"4DDA6A84-A432-421C-9CE9-DB7A56033B02"
"1316678543ac42eb99157504ca62c264","5c36f740295043c5813b34b452caafd8","预览","btn_preview",,,,,"0","1","16/11/2020 07:31:01","admin","14/1/2021 09:10:49","admin",,,,"f6b7ce17cef147b0bb97abdc6c95e12a"
"13bc9c12d93c41548c8c001d3de1a413","-1","确定","btn_save",,,,,"0","1","22/5/2018 14:47:22","admin","2/11/2020 08:10:51","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"9057d797550e4457b7ddf2456ce45882"
"151130ff892845a39bc991c78b30e37c","-1","消息发送","btn_add",,"/Views/WeChat/QYMessage/Form.html",,,"0","1","26/11/2018 22:13:10","admin","2/11/2020 08:01:14","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"529cd6e285de49fea7ee291d98b0ab9f"
"1588d41378ed404b82ae20a1979d6768","-1","项目任务","btn_task",,,,,"0","1","2/11/2020 08:47:03","03d159a3-0f88-424c-a24f-02f63855fe4f","2/11/2020 08:49:00","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"15349f4c8b6e4ea697b522ffe0b7f360"
"17d80f8ac9ff4cb5a8a9ca7caa43d2d6","-1","编辑","btn_edit",,"/Views/WorkFlow/FlowLaunch/Form.html",,,"0","1","28/6/2018 10:35:09","admin","2/11/2020 08:22:28","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"4d2cb987fd9047d19e010cce01039fea"
"194f5bd02c584efebffe65cddcff75ef","-1","新建订单","btn_add",,"/Views/Extend/Order/Form.html",,,"0","1","16/1/2018 09:32:39","admin","2/11/2020 08:33:29","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"F4FCA43A-B563-4149-AB16-486589CFC154"
"1bd0d992b64146eb8389f1d75bcac9ae","0bd56be2ebf74749bd033df265dd48c5","权限分配","btn_authorize",,,,,"0","1","3/11/2020 01:58:13","03d159a3-0f88-424c-a24f-02f63855fe4f","4/11/2020 06:49:19","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"232d7226f00446d882e1e1bd999f7b2d"
"1ca348b4b0fa458d9068055aeea01040","-1","新增","btn_add","el-icon-plus",,,,"0","1","23/3/2021 07:47:01","admin",,,,,,"c7ded4ca6cf9402f97386051eaedd254"
"1d0046a7f7ce4a11b7a5fe2ba08eb395","-1","删除","btn_remove",,,,,"0","1","19/10/2017 10:39:37",,"2/11/2020 07:43:22","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"C9998351-03E7-449D-B911-666E83F8549E"
"1e3a407f43eb4a818b5a3f384f7aa1d6","a0791ed1cb0347e380d62cdb23eb8cc6","按钮权限-新建","btn_btnPer_add",,,,,"0","1","16/7/2020 09:30:52",,,,,,,"C9998351-03E7-449D-B911-666E83F8549E"
"1f5d6d78b15a4c6ab192016ca58c2023","-1","删除","btn_remove",,,,,"0","1","19/10/2017 11:05:17",,"2/11/2020 08:06:37","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"4DDA6A84-A432-421C-9CE9-DB7A56033B02"
"202f0b2a501c44d6934e1ae3e74f0d89","-1","详情","btn_detail",,,,,"0","1","18/1/2021 05:44:26","admin",,,,,,"5b435fb056fa42d39c26e3b11829aa4d"
"21524536449a482381f771c4dc92d62d","-1","新建","btn_add",,"/Views/PlatForm/DbLink/Form.html",,,"0","1","29/11/2018 14:31:30","admin","2/11/2020 07:48:25","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"ef96d397af964fb7a4363c516270a4f4"
"23b0dd09ebb14427a8d23edcb70bca79","-1","新建","btn_add",,,,,"0","1","20/11/2020 06:53:30","admin",,,,,,"deeed3d0cf27412696f178fd8fc407a0"
"24a4a0e5ba0d4c2b8ea967156af9254c","-1","消息发送","btn_add",,"/Views/WeChat/MPMessage/Form.html",,,"0","1","26/11/2018 22:02:26","admin","22/5/2020 14:35:04","admin",,,,"e2790019271d4913b3c077447487be16"
"24c7f057d6b140a0ade613ea526132c2","-1","新增","btn_add",,,,,"0","1","13/1/2021 02:12:32","admin",,,,,,"4b5cb2a3f6d4493cb017d06d9eacdadf"
"24d46e4935684976bc6362cc5a78887c","-1","编辑","btn_edit",,,,,"0","1","2/11/2020 06:33:26","admin",,,,,,"6bc2d4f16bad4e6897ba837a5c515f16"
"261b69cb25d74bd9ac5d1eb6eacd0478","-1","导出","btn_download",,,,,"0","1","18/1/2021 05:44:26","admin",,,,,,"5b435fb056fa42d39c26e3b11829aa4d"
"26fca34b4e194319a18002237a14b87a","-1","删除","btn_remove",,,,,"0","1","26/11/2018 21:53:25","admin","2/11/2020 07:56:23","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"698d6192107142c4888901b7a427a8ba"
"2873da7183104faab5318fa5440c61a5","-1","新增","btn_add",,,,,"0","1","18/1/2021 05:44:26","admin",,,,,,"5b435fb056fa42d39c26e3b11829aa4d"
"2890c0b554534b10a4c85a27e0f20565","-1","上传素材","btn_add",,"/Views/WeChat/MPMaterial/Form.html",,,"0","1","26/11/2018 22:04:59","admin","2/11/2020 07:58:31","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"aa12ebbd21d644b0bc8e77cf5abaed27"
"28db3e3f75134f619bf07a8014d5d22c","7b38b85687cf4a89be6fb15d1ae18092","角色成员","btn_member",,"/Views/Permission/UserRelation/Index.html",,,"0","1","13/11/2017 17:39:15","admin","2/11/2020 08:09:24","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"07029F61-993A-4A46-BF56-20DE382F4F66"
"29ea4af3e9834152bbdb1d870e159cd7","-1","详情","btn_detail",,"/Views/WorkFlow/FlowBefore/Audit.html",,,"0","1","7/12/2019 18:06:58","admin","2/11/2020 08:28:00","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"a8a67a231b924cf88981b61359179d06"
"2cd9210677544e96953512fd8df6837a","-1","更多","btn_more",,,,,"0","1","9/11/2020 01:13:29","admin",,,,,,"97310591eada49f7920d73b554c59212"
"2ce5d4e0c6914d46af42caf2558e4d5f","-1","停止","btn_stop",,,,,"0","1","13/12/2017 09:43:29","admin","2/11/2020 07:28:06","admin",,,,"1e27a0ad83e44c2a83a2a0954eb4f1cb"
"2f0f6f89348b41a18dfcac33062e244e","-1","详情","btn_detail","el-icon-tickets",,,,"0","1","23/3/2021 07:47:01","admin",,,,,,"c7ded4ca6cf9402f97386051eaedd254"
"2fc3e8ed26594df8b1ed3bc977c209c5","0bd56be2ebf74749bd033df265dd48c5","复制","btn_copy",,,,,"0","1","3/11/2020 01:56:05","03d159a3-0f88-424c-a24f-02f63855fe4f","14/1/2021 09:21:19","admin",,,,"232d7226f00446d882e1e1bd999f7b2d"
"326682d1f1234a56a43c1c7ccb73de86","-1","保存","btn_save",,,,,"0","1",,,"2/11/2020 07:55:34","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"c73a0671b12549109148d016109f7830"
"32d38976c89e4ca485e2d3f987afd21b","-1","编辑","btn_edit",,"/Views/PlatForm/TimeTask/Form.html",,,"0","1","13/12/2017 09:42:54","admin","2/11/2020 07:27:42","admin",,,,"1e27a0ad83e44c2a83a2a0954eb4f1cb"
"32fe11d6daa74d83982a3fc7c4c11ca1","53811f6c7ed5497189a94682a096c2ab","数据权限-删除","btn_dataPer_remove",,,,,"0","1","16/7/2020 09:37:20",,,,,,,"C9998351-03E7-449D-B911-666E83F8549E"
"3324c12d69034ea6a9373d51ffe55472","-1","清空所有","btn_clearAll",,,,"清空缓存","0","1","1/8/2018 17:41:24","admin","2/11/2020 07:33:11","admin",,,,"3c0370e4f96f4e6282ed691744235d37"
"338de979de9c4ea8991e9ab9481f8d6b","-1","编辑","btn_edit",,,,,"0","1","20/11/2020 06:53:45","admin",,,,,,"deeed3d0cf27412696f178fd8fc407a0"
"33e7d1fd7d2c4d19b273c58de5858b63","-1","编辑","btn_edit",,,,,"0","1","12/8/2020 15:23:45","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"c7159f97177b420d9fc8ec8c74ae541b"
"34a438a0da8d4186a840c6c43c9c31be","-1","删除","btn_remove",,,,,"0","1","21/8/2020 09:46:48","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"f32e517a0a9e4cf7b2eb80a589a6da9d"
"34a438aadsad4186a840c6c43c9c31be","-1","删除","btn_remove",,,,,"0","1","21/8/2020 09:46:48","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"aad12c217ea047e0814c631c4784f489"
"37baca9f008b480c9278ecf9eebdf2f4","-1","更多","btn_more",,,,,"0","1","12/8/2020 16:12:59",,,,,,,"c7159f97177b420d9fc8ec8c74ae541b"
"38176aa5c48f421ea42fd3de7e476f8f","-1","详情","btn_detail",,,,,"0","1","16/12/2020 06:54:15","admin",,,,,,"a4fc0d5620364bcfa93ab7223f56dd65"
"3840f6b5851e4bb7a375422b51c53442","5c36f740295043c5813b34b452caafd8","复制","btn_copy",,,,,"0","1","17/8/2020 03:25:39","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","16/11/2020 07:31:52","admin",,,,"f6b7ce17cef147b0bb97abdc6c95e12a"
"39dc358f8a8a4622a0a03a3f006ea491","-1","删除","btn_remove",,,,,"0","1","13/11/2018 14:50:23","admin","2/11/2020 07:45:15","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"7147a8c641534b3db0bad7c6852017f4"
"3cd2ec153b6947cdb2af8c0009bdd759","-1","新建","btn_add",,"/Views/System/Message/Form.html",,,"0","1","28/12/2017 14:51:34","admin","2/11/2020 07:25:35","admin",,,,"97310591eada49f7920d73b554c59212"
"3ed2301580504cb1bb9380236934eaf3","-1","新增","btn_add",,,,,"0","1","13/1/2021 08:46:24","admin",,,,,,"f81751dd7f164236b1fe76770e44f9eb"
"40346b528865450aad0179ca71a4e86d","-1","编辑","btn_edit",,,,,"0","1","18/1/2021 05:44:26","admin",,,,,,"5b435fb056fa42d39c26e3b11829aa4d"
"40e796ffc42a4f9ebb0ab9fd37e621dd","-1","删除","btn_remove",,,,,"0","1","16/7/2020 11:11:09",,,,,,,"564f7317aadb4a608bb45393f5498876"
"41e49709393644fdadb6edb5335b1b7b","-1","导出","btn_download",,,,,"0","1","20/11/2020 06:50:53","admin","20/11/2020 07:52:11","admin",,,,"7e0216a209b94ab6973bbc1a766283d8"
"4263158a4951458a95cc297be4788dd7","-1","保存","btn_save",,,,,"0","1","17/11/2017 14:51:00","admin","2/11/2020 07:22:18","admin",,,,"223DD382-E2C4-475C-B733-50EFF06D7A54"
"42d4d1dbe96f43a9affd452822a8951b","a8a6c05829ac4c30a4c0e67dcbe4aaea","列表权限-新增","btn_columnPer_add",,,,,"0","1","16/7/2020 09:34:02",,"16/7/2020 09:35:02","admin",,,,"C9998351-03E7-449D-B911-666E83F8549E"
"42e891a82cac42a1a251aaa88cfb68de","08512e176062401a9ef991d2b3912be6","分类列表-新增","btn_type_add",,,,,"0","1","16/7/2020 09:59:37",,,,,,,"3F1554C1-4F09-49E7-AC6A-06641BD246CD"
"43c9f0c1ea3743e18d7f99fd396e430c","-1","新建大屏","btn_add",,,,,"0","1","2/11/2020 06:26:06","admin","2/11/2020 06:40:21","admin",,,,"6bc2d4f16bad4e6897ba837a5c515f16"
"44f3150370364497a0873fffe5048633","-1","详情","btn_detail",,"/Views/WorkFlow/FlowBefore/Audit.html",,,"0","1","28/6/2018 10:56:39","admin","4/11/2020 07:23:50","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"856131bc6e2b4b16aa79d35ba5234e78"
"455611bf98674ef7abdba76a9d2ab24d","-1","删除","btn_remove",,,,,"0","1","17/8/2020 03:25:08","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"f6b7ce17cef147b0bb97abdc6c95e12a"
"46d8e8a5c7674ba981a4f15f27643459","-1","删除","btn_remove",,,,,"0","1","3/11/2020 01:54:13","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,,,"232d7226f00446d882e1e1bd999f7b2d"
"4790b74de7a540ae972f858c2a9989f7","-1","删除","btn_remove",,,,,"0","1","2/11/2020 06:35:48","admin","2/11/2020 09:48:03","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"6bc2d4f16bad4e6897ba837a5c515f16"
"485e5e0ebc6944858c0000a9291dc2a5","-1","新建菜单","btn_add",,"/Views/WeChat/MPMenu/Form.html",,,"0","1","26/11/2018 21:51:32","admin","2/11/2020 07:55:55","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"698d6192107142c4888901b7a427a8ba"
"493a6dfa26644b8dbd220c3263fccdc6","c088b5e1a85a4b738e98594e3dd6cd4f","复制模板","btn_copy",,,,,"0","1","21/8/2020 09:48:21","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"f32e517a0a9e4cf7b2eb80a589a6da9d"
"493a6dfasda4b8dbd220c3263fccdc6","c088ads5a4b738e98594e3dd6cd4f","复制模板","btn_copy",,,,,"0","1","21/8/2020 09:48:21","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","21/8/2020 09:59:00","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,"aad12c217ea047e0814c631c4784f489"
"49c710f0197f4013aff825084c049de7","-1","编辑","btn_edit",,,,,"0","1","17/8/2020 03:28:30","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","15/9/2020 01:44:37","admin",,,,"85cd7bca426e49ce83a061bf461b1447"
"4ae19ce923a2403996cef2f5bb306ba1","b82c5e883802450894d187cf2b2130a2","岗位成员","btn_member",,"/Views/Permission/UserRelation/Index.html",,,"0","1","14/11/2017 09:51:31","admin","2/11/2020 08:04:59","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"E5AA0952-44FB-4FB9-B888-C6B78EF96836"
"4af8c5d0cdd0444f98538d3912ad96a4","-1","新建门户","btn_add",,,,,"0","1","3/11/2020 01:53:20","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,,,"232d7226f00446d882e1e1bd999f7b2d"
"4b52f375114d4b2ab3d1b4379c7d86f9","-1","更多","btn_more",,,,,"0","1","21/8/2020 10:01:52","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"8ee6ec6db2ac4a5e9b010100c7690798"
"4bb3e79bf39b435eb1061b555eb6690a","-1","审批流","btn_flow",,,,,"0","1","6/12/2019 15:47:09","admin","2/11/2020 08:35:59","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"F4FCA43A-B563-4149-AB16-486589CFC154"
"4d31f49091de4fb0bea70269da403bcf","-1","删除","btn_remove",,,,,"0","1","16/12/2020 06:54:15","admin",,,,,,"a4fc0d5620364bcfa93ab7223f56dd65"
"4f1a0783b4cb4cab9e2afc24d24fabc2","-1","详情","btn_detail",,,,,"0","1","20/11/2020 06:54:14","admin",,,,,,"deeed3d0cf27412696f178fd8fc407a0"
"52a710474ee143338705ad726e28e082","a7cdae31b01745d7808bd1587729f7b8","预览表单","btn_preview",,,,,"0","1","28/6/2018 11:30:03","admin","2/11/2020 08:17:14","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"fe0150960dd542ec9328067e4495074b"
"52ce6faddda04ba2b249c5ca0ccb93cf","-1","新建项目","btn_add",,,,,"0","1","2/11/2020 08:44:16","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,,,"15349f4c8b6e4ea697b522ffe0b7f360"
"530b93660ad14f3e985bd1edbf6c80aa","-1","编辑","btn_edit",,"/Views/PlatForm/DbTable/Form.html",,,"0","1","7/9/2018 13:44:45","admin","2/11/2020 07:49:48","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"c50f18d0568244a5b85878050bbc5a40"
"531591f155ec4483a10d38d73415f788","-1","设置标签","btn_tagged",,,,,"0","1","26/11/2018 22:00:58","admin","2/11/2020 07:57:09","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"e6b50a35425d449e947c9040ce053e69"
"53811f6c7ed5497189a94682a096c2ab","-1","数据权限","btn_dataPer",,,,,"0","1","16/7/2020 09:28:02",,"16/7/2020 09:29:10","admin",,,,"C9998351-03E7-449D-B911-666E83F8549E"
"5389e016150c4e86aed336102a4b18fb","-1","导出","btn_download",,,,,"0","1","13/1/2021 09:15:25","admin",,,,,,"a76e7bd9de984e2caa185f061c9bf2b9"
"53bb55c175024d4fb434cfca6a8a0e4f","-1","新建","btn_add",,"/Views/System/Province/Form.html",,,"0","1","13/11/2018 14:48:38","admin","2/11/2020 07:44:49","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"7147a8c641534b3db0bad7c6852017f4"
"547903ced61247b79e9929fc95983b2b","a8a6c05829ac4c30a4c0e67dcbe4aaea","列表权限-删除","btn_columnPer_remove",,,,,"0","1","16/7/2020 09:35:35",,,,,,,"C9998351-03E7-449D-B911-666E83F8549E"
"54db569dc48b4182855d0191cdf35a3c","-1","详情","btn_detail",,,,,"0","1","20/11/2020 06:48:53","admin",,,,,,"7e0216a209b94ab6973bbc1a766283d8"
"568f4ad50b784694b9a80e1bcd5f184a","-1","删除","btn_remove",,,,,"0","1","28/6/2018 10:35:35","admin","2/11/2020 08:22:40","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"4d2cb987fd9047d19e010cce01039fea"
"5a00e50dadc64afbb4ab581c1a8e8ace","-1","更多","btn_more",,,,,"0","1","10/8/2020 23:19:38","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"c2122f82fc9c40fca0eb0392d7337e6b"
"5a8dab0240da40928cb735aa578e9462","-1","删除","btn_remove",,,,,"0","1","3/2/2018 14:33:44","admin","22/5/2020 14:17:12","admin",,,,"9A638D07-82BC-42CC-B6FB-DEE937CC6FE1"
"5b9b4b7de2294c1f98c34f4cd9e9b2b6","-1","详情","btn_detail",,,,,"0","1","13/1/2021 09:06:47","admin",,,,,,"7bcac6af09c64830a89a3d54487a03f1"
"5bd920959f28414f8006c9dc8d0ff11a","-1","删除","btn_remove",,,,,"0","1","12/1/2021 12:49:49","admin",,,,,,"aca4af1ff2ed4c228c287d44e7608fbf"
"5c1f76d9e0ef4054aa0bd9e36ea33491","-1","编辑","btn_edit",,,,,"0","1","16/7/2020 11:10:47",,,,,,,"564f7317aadb4a608bb45393f5498876"
"5c36f740295043c5813b34b452caafd8","-1","更多","btn_more",,,,,"0","1","16/11/2020 07:30:39","admin",,,,,,"f6b7ce17cef147b0bb97abdc6c95e12a"
"5e6a8e6351ee46ddb0e1eb74ee049c3f","-1","强制下线","btn_remove",,,,,"0","1","19/10/2017 11:11:18",,"2/11/2020 08:11:18","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"A62AB009-57F1-4FF5-9198-B31F17E88231"
"5e7f1b28bbc5473a8e12ae9505049bf3","-1","编辑","btn_edit","el-icon-edit",,,,"0","1","23/3/2021 08:14:02","admin",,,,,,"919e37b2a46d48d8a54152cd6e50627d"
"6042a7268d7a4f15bc550c0361cbaed9","-1","编辑","btn_edit",,,,,"0","1","19/1/2021 10:38:07","admin",,,,,,"0be9192d6244490bb8dee3c7c2237265"
"61627def00a24af99656d0a485d6cee0","c088ads5a4b738e98594e3dd6cd4f","下载代码","btn_download",,,,,"0","1","21/8/2020 09:49:01","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","21/8/2020 09:59:10","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,"aad12c217ea047e0814c631c4784f489"
"61667def00a24af99656d0a485d6cee0","c088b5e1a85a4b738e98594e3dd6cd4f","下载代码","btn_download",,,,,"0","1","21/8/2020 09:49:01","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4",,,,,,"f32e517a0a9e4cf7b2eb80a589a6da9d"
"621f0db12c434438a6734776336ef764","-1","新建报表","btn_add",,,,,"0","1","12/8/2020 15:22:03","00ca450b-141b-45d2-b6cb-94d818165543","2/11/2020 06:27:43","admin",,,,"c7159f97177b420d9fc8ec8c74ae541b"
"625bc15af5924b478ca0aecf07d7e9e4","7b38b85687cf4a89be6fb15d1ae18092","角色权限","btn_authorize",,"/Views/Permission/Authorize/Item.html",,,"0","1","19/10/2017 10:56:52",,"2/11/2020 08:09:46","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"07029F61-993A-4A46-BF56-20DE382F4F66"
