"F_Id","F_ParentId","F_FullName","F_EnCode","F_SimpleSpelling","F_IsDefault","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId","F_DictionaryTypeId"
"9b78f178da8448b298bc534e229386b5","0","高职","5","GZ",,,"0","1","24/10/2017 16:00:35",,"26/10/2017 17:12:57",,,,,"6a6d6fb541b742fbae7e8888528baa16"
"9baafa488ff447a0a5ae602ace2c1241","65e7917344fa460e8c487e45bbbab26f","合同管理","contractManage","HTGL",,,"0","1","21/9/2020 02:21:00","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"9bc40d305fc04acaac514d98c1a182d9","0","招商资源","招商资源","ZSZY",,,"0","1","16/12/2019 17:52:53","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"9C7AA17D-4682-40C9-A9B6-AC14EE7D8A54","5bf517bb-f45b-491b-93c0-25849ffa0a5c","典当/抵押/信贷","典当/抵押/信贷","DDDYXD",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"9D8266BD-10A3-4A88-8131-51D2C57C3519","fc4a08ce-9804-4cb1-a4c6-9440ca614b5d","工艺品/玩具/珠宝","工艺品/玩具/珠宝","GYPWJZB",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"9d9c76c1bbb44fea9402e1c90801191f","0","畲族","畲族","SZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"9e9205fb43da4b88a24bb1eebd626ff0","0","销售管理","saleManage","XSGL",,,"0","1","25/6/2018 10:30:53","admin","25/6/2018 14:06:35","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
"a03a50843fac42fe971d0c3f3a1d4d45","0","部门","department","BM",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:14:00",,,,,"9aba44dfc8dc481a9346b9ce38a0735e"
"a0a14397308d464a8d34f2ea32243ca9","02ad722fd1914c338d51597236ad2339","外部门户","6","WBMH",,,"6","1","6/11/2020 06:02:47","admin",,,,,,"02ad722fd1914c338d51597236ad2339"
"a13874e5d3924b7e8270f1487cd04fe1","0","阿昌族","阿昌族","ACZ,ECZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"a1ba2c0db7d44bd7902ffc508e70e3bf","0","@qq","@qq.com",,,"QQ邮箱","0","1","30/11/2018 11:20:42","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"a38b8d5c43294b7e97c04d06a7e904ff","0","博士及以上","8","BSJYS",,,"0","1","24/10/2017 16:00:35",,"21/3/2018 16:47:13","admin",,,,"6a6d6fb541b742fbae7e8888528baa16"
"a38f2c7ea51b49e4ba3bcf9df8ea2394","038d293fca544c86afa3f2bc65421fd7","公海客户","4","GHKH",,,"0","1","6/11/2020 06:43:49","admin",,,,,,"038d293fca544c86afa3f2bc65421fd7"
"a4e512091b274d71b44a240d9179a263","0","字典","4","ZD",,,"2","1","5/8/2020 15:23:10","00ca450b-141b-45d2-b6cb-94d818165543","22/1/2021 11:49:20","admin",,,,"e3ca5fe13c484a74bf0a4ea69eec1afd"
"a6312e14b9da4f3ba7d28630f3bfbbb0","0","@sohu","@sohu.com",,,"搜狐","0","1","30/11/2018 11:21:42","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"a745d425adbb4321880817661cae8910","7866376d5f694d4d851c7164bd00ebfc","身份证","1","SFZ",,,"0","1","8/8/2020 15:33:19","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"7866376d5f694d4d851c7164bd00ebfc"
"A99C5405-DC2A-440D-A5E3-6B0A8C6026DB","4d885793-2fbd-49ce-9b0e-aa709a71b2d0","宾馆/酒店","宾馆/酒店","BGJD",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"a9eb48bfaa434e4ca542a88c3bca9e1d","0","@aliyun","@aliyun.com",,,"阿里邮箱","0","1","30/11/2018 11:35:23","admin","30/11/2018 11:35:41","admin",,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"ABA8D38C-7B37-4C32-A7C9-4DBB33A4B413","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","环保/废料回收","环保/废料回收","HBFLHS",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"ABE7D855-FA7A-4FF3-B39A-B4999B99C59E","27d8cf5a-22e8-4e05-b4d6-5684a564418a","计算机服务/维修","计算机服务/维修","JSJFWWX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"ad4039ce0d4e4017ae7c917c53ffbcc8","0","土家族","土家族","TJZ","0",,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"ad9147d3de4a41a3b384787e57800264","65e7917344fa460e8c487e45bbbab26f","CRM应用","crm","CRMYY",,,"0","1","21/9/2020 02:21:49","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"ADF3DA95-2674-4830-BD9B-14043451C09F","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","化工/肥料/农药","化工/肥料/农药","HGFLNY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"AEF24D19-1B7A-4ADB-85FF-7B974C8B0297","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","电工/电气/开关/线缆","电工/电气/开关/线缆","DGDQKGXL",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"AF6172C8-DA14-419D-84F9-6CB1D1A5B231","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","五金/工具","五金/工具","WJGJ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"b0f9f27b34d54ccea3bb5c7e4b5e5f34","0","乌孜别克族","乌孜别克族","WZBKZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"b12b07c35a1f4591b64015c012aa0129","0","蒙古族","蒙古族","MGZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"b16664b364414793b310b4cc56dacd5a","0","德昂族","德昂族","DAZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"b1cd608c85d74975b17bf851fa4ff6f3","765929a127f44a5b80e773d65d58f96c","销售管理","saleManage","XSGL",,,"0","1","21/9/2020 01:56:24","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"B1F6AE91-F128-4E3D-9D5D-4FF08420682D","f2acc9ef-ce0d-4ef1-a17e-c0cc32c7e678","化妆品/护肤品","化妆品/护肤品","HZPHFP",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"b2551e8601624347be5d1e5592bf33a1","02ad722fd1914c338d51597236ad2339","财务门户","4","CWMH",,,"4","1","6/11/2020 06:02:20","admin",,,,,,"02ad722fd1914c338d51597236ad2339"
"B2630C4A-ED8C-4147-BAED-5BD0BCA4E5F1","8e63a940-4e88-461f-b80d-fd3db065bfef","家政服务","家政服务","JZFW",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"b28702767ac5415e97dea6ed57b63039","0","@foxmail","@foxmail.com",,,,"0","1","30/11/2018 11:29:45","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"b36e2f4e3508471da4e3beb4a846e480","0","日常工作","1","RCGZ",,,"0","1","16/5/2020 17:04:12","admin","16/5/2020 17:05:51","admin",,,,"e0bfb7f7a3054e65949ca0f7c136d717"
"b3b1273878104dc18cba8bcfa6b21e43","037ba904515348eaad1c4bd462fc80a6","仓库管理","warehouseManagement","CKGL",,,"0","1","21/9/2020 02:03:46","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"037ba904515348eaad1c4bd462fc80a6"
"B4A01EC3-8EB3-479D-AB60-FBB2A9E13BA8","0fcc751d-9ceb-4767-8755-f0189b239468","建材/工程","建材/工程","JCGC",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"b53c34f826354b028036346e63a69ffc","0","其他","10","QT,JT",,,"0","1","16/5/2020 17:04:57","admin","16/5/2020 17:06:22","admin",,,,"e0bfb7f7a3054e65949ca0f7c136d717"
"b55a07a8ab49451ea67f86ba068b730b","b1474890faaa47e1858ce7b593c8ffd7","测试分类","test","CSFL",,,"0","1","31/8/2020 11:29:15","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"b5dc651f-1125-4c6c-8114-24e2ef85ed73","0","美容/保健","美容/保健","MRBJ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"B5F754A5-9598-41E1-AA17-B6223DC144BE","75f1eb60-1258-4747-bfbc-ac66c1724b49","人力资源/财会","人力资源/财会","RLZYCK,RLZYCH",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"b5fea94707c044a09370af3af2e1e53b","765929a127f44a5b80e773d65d58f96c","公文管理","documentManage","GWGL",,,"0","1","21/9/2020 01:56:13","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"b620b397f3ec44f083b0df9fbc2f3ba7","0","本科","6","BK",,,"0","1","24/10/2017 16:00:35",,"26/10/2017 17:13:03",,,,,"6a6d6fb541b742fbae7e8888528baa16"
"b6d980d0264041a585d47203f443af4f","037ba904515348eaad1c4bd462fc80a6","公文管理","documentManage","GWGL",,,"0","1","21/9/2020 02:03:17","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"037ba904515348eaad1c4bd462fc80a6"
"b6d9b734543d469c973759bea4fe4de0","0","包含","7","BH",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:17:17",,,,,"237446e245ce403d8062995ea33711cf"
"b8e5e466e9654e70b9b4f3c53722f59f","765929a127f44a5b80e773d65d58f96c","行政管理","administrationManage","XZGL",,,"0","1","21/9/2020 01:56:34","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"BCA3C4EB-9545-4A2D-94CF-CFFADC2B4EE3","926023bb-0b74-4bca-8d67-5d7657d0bca7","图书/音像","图书/音像","TSYX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"BCAC8366-A51D-4595-B50F-59DBC552CECD","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","照明工业","照明工业","ZMGY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"bcf16235c3a845ee89b77de0dc2d4e5e","038d293fca544c86afa3f2bc65421fd7","预签约客户","3","YQYKH",,,"0","1","6/11/2020 06:43:38","admin",,,,,,"038d293fca544c86afa3f2bc65421fd7"
"bcf56b39e6bd4e31ae1621f839fa8b6c","0","傈僳族","傈僳族","LSZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"be3c621bd9a94e87acbc6f9d999658e6","65e7917344fa460e8c487e45bbbab26f","销售管理","saleManage","XSGL",,,"0","1","21/9/2020 02:21:18","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"be6b516477ed41dab4d0777336e58ddf","0","日常工作","routine","RCGZ",,,"0","1","25/6/2018 10:29:24","admin","25/6/2018 10:49:40","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
"c1349445e473436c8148bf1fced9b566","1e31cad8cf5448a9859d8551015eb6f0","男","1","N",,,"0","1","4/11/2020 06:48:43","admin",,,,,,"1e31cad8cf5448a9859d8551015eb6f0"
"c3cec71872db40189fb4cc3d1c41dd3a","765929a127f44a5b80e773d65d58f96c","费用相关","costRelated","FYXG",,,"0","1","21/9/2020 01:55:29","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"C48852B0-CE48-49C3-82FB-3267F513E91B","fc4a08ce-9804-4cb1-a4c6-9440ca614b5d","服装服饰","服装服饰","FZFS",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"C4BD8743-ADCF-42EC-901D-44485F1B242A","8e63a940-4e88-461f-b80d-fd3db065bfef","美发","美发","MF",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"c5954708b89649258db94a016ec05ff8","573c31998bc04a23a769f9a9eff67d00","人事管理","personnelManage","RSGL",,,"0","1","21/9/2020 01:54:52","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"c6671d35870949979c032fccae5933da","02ad722fd1914c338d51597236ad2339","其他门户","0","QTMH",,,"0","1","6/11/2020 05:58:53","admin",,,,,,"02ad722fd1914c338d51597236ad2339"
"c67213ea412547b5a46a89bc25fabb9a","c7e90b2ceaa647159490f7637f907290","运输/物流","运输/物流","YSWL",,,"0","1","16/12/2019 17:54:44","admin","19/9/2020 10:20:09","00ca450b-141b-45d2-b6cb-94d818165543",,,,"c7e90b2ceaa647159490f7637f907290"
"c6edee1e-ae57-4b1e-84e5-4837e24978b8","0","政府机关/社会组织","政府机关/社会组织","ZFJGSKZZ,ZFJGSHZZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"c7199f50afaa46069be39644a7b602c1","0","珞巴族","珞巴族","LBZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"C7469619-5331-42D8-B625-2D75BA69A59C","5bf517bb-f45b-491b-93c0-25849ffa0a5c","银行/保险","银行/保险","YXBX,YHBX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"c92985dbcdd648c6a98b272a8f09698e","0","服务支持","serviceSupport","FWZC",,,"0","1","25/6/2018 10:30:19","admin","25/6/2018 14:04:26","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
"ca46924df4a14a89bdec649262c646de","0","@21cn","@21cn.com",,,,"0","1","30/11/2018 11:23:07","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"CC83B3E0-4E70-4910-B39D-4758A89C858F","7c7d4ae2-455c-439b-b8a8-eb484014aa75","4S店/汽车经销商","4S店/汽车经销商","DQJJXS,DQCJXS",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"cc899471d3524b25b7a3cede29bd4710","0","转介绍","转介绍","ZJS",,,"0","1","16/12/2019 17:52:30","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"ccb97b703a8149bcb2bd0fd626632f93","0","功能","3","GN",,,"3","1","5/8/2020 15:22:59","00ca450b-141b-45d2-b6cb-94d818165543","22/1/2021 11:49:34","admin",,,,"e3ca5fe13c484a74bf0a4ea69eec1afd"
"cde0f545147a4f118d33c69651fac4c3","0","电话咨询","电话咨询","DHZX",,,"0","1","16/12/2019 17:53:16","admin",,,,,,"c9f32bb4eef748998ed57280fe100fb7"
"cdf4cba6ab8c444aa7f4c8442bbb8d3c","1cff2b60fd7a4c9f82273163b956268c","公文管理","documentManage","GWGL",,,"0","1","21/9/2020 02:01:50","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"1cff2b60fd7a4c9f82273163b956268c"
"ce51233654ee4d1890c7c081a04da2be","0","资产管理","assetsManage","ZCGL",,,"0","1","25/6/2018 10:30:35","admin","25/6/2018 14:06:47","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
"CEDE4DDD-B946-46E7-87CF-59A393DCED36","614ecab4-845f-4cbc-9ff7-a9968aca6eeb","采掘/冶炼/金属","采掘/冶炼/金属","CJYLJZ,CJYLJS",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"cf5b616c15ed40c3bfbf59d4f6e8b7fb","0","合伙企业","4","HHQY,GHQY",,,"0","1","25/10/2017 14:36:13",,"26/10/2017 17:14:18",,,,,"9b542177a477488994ce09fff3c93901"
"d06778318f894c4b914050601897effe","963255a34ea64a2584c5d1ba269c1fe6","女","2","N",,,"0","1","15/8/2020 03:11:43","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"963255a34ea64a2584c5d1ba269c1fe6"
"D13F172E-080E-4362-862D-088BE89C0B65","27c38cf2-dc0a-4449-ab87-7eb68f7e425b","大中小学","大中小学","DZXX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"d16ec06fe05d423b839ae341f5326053","0","大于","2","DY",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:17:29",,,,,"237446e245ce403d8062995ea33711cf"
"d22e88231b604cbbbdf44016a6fa9573","c7e90b2ceaa647159490f7637f907290","贸易","贸易","MY",,,"0","1","16/12/2019 17:54:32","admin","19/9/2020 10:20:23","00ca450b-141b-45d2-b6cb-94d818165543",,,,"c7e90b2ceaa647159490f7637f907290"
"d27c63c3630543fea197eefbe553faff","b1474890faaa47e1858ce7b593c8ffd7","行政管理","administrationManage","XZGL",,,"0","1","21/9/2020 02:23:14","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"d30a12225c004651a72cac49b5bb3b05","573c31998bc04a23a769f9a9eff67d00","销售管理","saleManage","XSGL",,,"0","1","21/9/2020 01:58:04","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"D416CE11-E6A5-4778-AB42-3BDB6262D6AE","1b82cfae-98f1-4b54-a3ae-1d1c6ad3f3f6","移动通讯","移动通讯","YDTX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"d41b37794e1c4e02afa1a102a1ff74bd","1cff2b60fd7a4c9f82273163b956268c","行政管理","administrationManage","XZGL",,,"0","1","21/9/2020 02:02:10","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"1cff2b60fd7a4c9f82273163b956268c"
"D4427F85-09BD-4572-BEC0-5297DB690184","7d7dd051-6e57-499b-ac88-c019d7c663da","医疗整形","医疗整形","YLZX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"d44854b5cf304c41badd6afd5cd3f7dd","0","转账支付","Transferpayment","ZZZF",,,"0","1","10/7/2018 10:27:09","admin",,,,,,"1143c18426014419a35aa1fa97685c9c"
"D4C26AA6-8B40-4DD5-BE0B-4EB027958184","27d8cf5a-22e8-4e05-b4d6-5684a564418a","计算机软件","计算机软件","JSJRJ",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"d4e29600b10e4ab9a688e2cbe702ab7d","76da95221f894466b7b3dec327b98c8b","系统登录","Login","XTDL",,,"0","1","11/8/2020 17:21:22","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"76da95221f894466b7b3dec327b98c8b"
"d57025879a6f46fab1578bd325daa3a0","0","@163","@163.com",,,"网易邮箱","0","1","30/11/2018 11:18:17","admin",,,,,,"55d7666d74df4bb4b36aed08a3a5bad1"
"d59e91fd78194596812ac84a09943de8","0","系统角色","SystemRole","XTJS,JTJS",,,"0","1","27/10/2017 10:23:39",,,,,,,"4501f6f26a384757bce12d4c4b03342c"
"d61d47fbb7864eacafe0163873b92b7d","02ad722fd1914c338d51597236ad2339","营销门户","3","YXHM",,,"3","1","6/11/2020 06:01:59","admin","6/11/2020 06:02:08","admin",,,,"02ad722fd1914c338d51597236ad2339"
"d68614ec2be944b0b48be4c5edb9a83f","0","布朗族","布朗族","BLZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"d8df5892e057411ca96f7ad5f7fe7099","0","不等于","6","BDY",,,"0","1","24/10/2017 16:00:36",,"26/10/2017 17:17:45",,,,,"237446e245ce403d8062995ea33711cf"
"D967E161-32D3-4A32-9F99-86A69ECA894E","c6edee1e-ae57-4b1e-84e5-4837e24978b8","其他","其他","QT,JT",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"d9b969ed-9122-4861-9035-c631acf99378","0","休闲娱乐","休闲娱乐","XXYY,XXYL",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"da85ed8ca991457bb6b019969ba4adc8","0","专技岗位","2","ZJGW",,"专技岗位指从事专业技术工作，具有相应专业技术水平和能力的工作岗位","0","1","26/10/2017 13:29:17",,"26/10/2017 17:14:33",,,,,"dae93f2fd7cd4df999d32f8750fa6a1e"
"db3d6642d7f349f19eee700a73aec42d","765929a127f44a5b80e773d65d58f96c","日常工作","routine","RCGZ",,,"0","1","21/9/2020 01:55:41","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"765929a127f44a5b80e773d65d58f96c"
"dbe0f98ce3bf42839d84e60bbb2b8c66","3e2d33e54d554b4b8a33fc41b93f8a2d","维修费用","2","WXFY",,,"2","1","31/10/2020 01:56:41","admin","20/1/2021 11:59:24","admin",,,,"3e2d33e54d554b4b8a33fc41b93f8a2d"
"dc96b486bd724586814b37168c97beae","7866376d5f694d4d851c7164bd00ebfc","护照","3","HZ",,,"0","1","8/8/2020 15:33:54","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"7866376d5f694d4d851c7164bd00ebfc"
"dd961d9d30a5492682a462bd282e8158","0","傣族","傣族","DZ",,,"0","1","24/10/2017 16:00:35",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"decbf5a18cf74bae90b98b3fbe04ec8a","9c43287481364d348c0ea0d0f64b38be","大屏图表","2","DP",,,"0","1","10/8/2020 23:44:41","00ca450b-141b-45d2-b6cb-94d818165543","10/8/2020 23:44:51","00ca450b-141b-45d2-b6cb-94d818165543",,,,"9c43287481364d348c0ea0d0f64b38be"
"df251cf8fc464377b11650cbece4eb88","0","其他","Other","QT,JT",,,"0","1","10/7/2018 10:53:10","admin",,,,,,"1143c18426014419a35aa1fa97685c9c"
"DF326EC3-AD05-41E0-B4D3-3382748C700C","f2acc9ef-ce0d-4ef1-a17e-c0cc32c7e678","生活用品","生活用品","SHYP",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"df721d25cb9b4502afb4fe9796f71ac7","0","中专","4","ZZ",,,"0","1","24/10/2017 16:00:35",,"26/10/2017 17:12:52",,,,,"6a6d6fb541b742fbae7e8888528baa16"
"df845894f4d44e54843239bf4a8171f6","65e7917344fa460e8c487e45bbbab26f","行政管理","administrationManage","XZGL",,,"0","1","21/9/2020 02:21:30","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"65e7917344fa460e8c487e45bbbab26f"
"e089eb659c894c79acb1cb2f0939d15f","b1474890faaa47e1858ce7b593c8ffd7","仓库管理","warehouseManagement","CKGL",,,"0","1","21/9/2020 02:23:21","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"e0a2b6e477b4499082ef89632063183a","1cff2b60fd7a4c9f82273163b956268c","仓库管理","warehouseManagement","CKGL",,,"0","1","21/9/2020 02:02:20","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"1cff2b60fd7a4c9f82273163b956268c"
"e17e977fe98e43d0baabb327f70e6549","507f4f5df86b47588138f321e0b0dac7","车辆管理","cheliang","CLGL",,,"0","1","31/10/2020 01:18:43","admin",,,,,,"507f4f5df86b47588138f321e0b0dac7"
"e25ed4b5bd934c2bb8b4a89ff379992f","c7e90b2ceaa647159490f7637f907290","服务业","服务业","FWY",,,"0","1","16/12/2019 17:54:49","admin","19/9/2020 10:20:03","00ca450b-141b-45d2-b6cb-94d818165543",,,,"c7e90b2ceaa647159490f7637f907290"
"e43a773b8a024d109dfb176e99f08a35","0","行政管理","administrationManage","XZGL,HZGL",,,"0","1","25/6/2018 10:31:26","admin","25/6/2018 14:06:14","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
"e4bb0a72a062405397acdeed43862cda","b1474890faaa47e1858ce7b593c8ffd7","合同管理","contractManage","HTGL",,,"0","1","21/9/2020 02:22:45","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"b1474890faaa47e1858ce7b593c8ffd7"
"e669a5d1545e4c39805e22da6df6dfd0","0","纳西族","纳西族","NXZ",,,"0","1","24/10/2017 16:00:36",,,,,,,"b6cd65a763fa45eb9fe98e5057693e40"
"E6C0D972-0A2A-48B6-85E8-55F80200C503","1b82cfae-98f1-4b54-a3ae-1d1c6ad3f3f6","数码产品","数码产品","SMCP",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"e6d2b9f4b7364a11913e866ff3256d9c","573c31998bc04a23a769f9a9eff67d00","日常工作","routine","RCGZ",,,"0","1","21/9/2020 01:57:38","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"573c31998bc04a23a769f9a9eff67d00"
"e73047ef52f44d11b5326bf340981ed1","0","English","en-US",,,,"0","1","24/10/2017 16:00:36",,"28/5/2020 17:50:22","admin",,,,"dc6b2542d94b407cac61ec1d59592901"
"e781a37278e04b1ead88c7e60fee40a7","c7e90b2ceaa647159490f7637f907290","其他","其他","QT,JT",,,"0","1","16/12/2019 17:55:07","admin","19/9/2020 10:19:38","00ca450b-141b-45d2-b6cb-94d818165543",,,,"c7e90b2ceaa647159490f7637f907290"
"E86D955D-8E32-4D9E-AF66-87E0D30C5555","0fcc751d-9ceb-4767-8755-f0189b239468","楼盘/物业","楼盘/物业","LPWY",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"E8802412-74A7-42BB-B892-F8AAAB779783","0fcc751d-9ceb-4767-8755-f0189b239468","室内设计/装潢","室内设计/装潢","SNSJZH",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"e8bfa8ac60d34361b815b48c494f3e06","0","合同管理","contractManage","HTGL,GTGL",,,"0","1","25/6/2018 10:30:27","admin","25/6/2018 14:06:52","admin",,,,"507f4f5df86b47588138f321e0b0dac7"
"EA8E6EF5-76CA-4E2C-B2B0-D6BAF4ED7F08","27c38cf2-dc0a-4449-ab87-7eb68f7e425b","语言培训","语言培训","YYPX",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"EB53529F-71C0-4136-A27B-73A533434D87","75f1eb60-1258-4747-bfbc-ac66c1724b49","外包服务","外包服务","WBFW",,,"0","1","24/10/2017 16:00:36",,,,,,,"d59a3cf65f9847dbb08be449e3feae16"
"eb5591394bf74e378389279fd63aca65","037ba904515348eaad1c4bd462fc80a6","费用相关","costRelated","FYXG",,,"0","1","21/9/2020 02:02:50","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"037ba904515348eaad1c4bd462fc80a6"
"eb789cfd3fe54f1cb9230c6f793897a4","1cff2b60fd7a4c9f82273163b956268c","日常工作","routine","RCGZ",,,"0","1","21/9/2020 02:00:58","00ca450b-141b-45d2-b6cb-94d818165543",,,,,,"1cff2b60fd7a4c9f82273163b956268c"
